-0.6799533;-0.095768064;9.289502
-0.8810662;-0.047884032;9.126697
-0.91937345;0.12449849;8.973468
-0.7374141;0.59376204;9.270349
-0.40222588;0.50757074;9.548077
-0.22026655;0.2681506;9.576807
-0.47884035;0.19153613;8.916007
-0.91937345;0.19153613;8.197746
-1.3599066;0.60333884;7.920019
-1.7812861;0.7182605;8.437167
-2.3654714;1.292869;9.165004
-3.821146;1.7046716;9.308656gce
-5.6407394;1.0630256;8.887277
-5.6982;0.8714894;10.151415
-5.659893;1.4460979;11.070788
-6.4643445;1.8291701;11.492168
-7.651869;1.8004397;11.693281
-7.824251;1.5610195;11.9135475
-7.335834;0.8810662;12.861651
-6.7324953;0.60333884;14.087482
-6.4643445;-0.10534488;14.729129
-5.707777;-1.0821792;14.729129
-3.8594532;-2.767697;14.949395
-1.9153614;-3.9456444;15.8783455
-0.63206923;-4.55856;16.51999
-0.22984336;-4.050989;16.395493
-0.35434186;-3.8402996;15.8304615
-0.41180268;-4.098873;15.255854
-0.4405331;-4.5202527;14.595054
-0.06703765;-4.050989;14.211981
0.20111294;-3.323152;13.924677
0.33518824;-2.9113493;13.43626
0.45010993;-2.528277;12.354081
0.6799533;-2.5187001;11.137826
1.0726024;-2.9783869;10.28549
1.1492168;-2.7964275;9.835381
1.1875241;-2.1068976;9.490616
1.7717092;-1.6759412;9.385271
2.3558946;-1.9632454;9.624691
2.6623523;-2.2697031;9.739613
2.4133554;-2.384625;9.3661175
2.480393;-1.6280571;9.471462
2.5187001;-1.8579005;8.8777
2.5761611;-2.3175871;8.619126
2.384625;-2.882619;7.9583263
2.0207062;-1.8387469;7.1730285
2.4133554;-1.4939818;6.6846113
3.5529952;-1.7238252;6.540959
3.9360676;-2.3558946;6.799533
2.930503;-2.7006595;7.038953
1.982399;-2.1643584;7.2209125
1.1013328;-1.6472107;6.991069
0.34476504;-1.5897499;5.9663506
-0.22026655;-1.2449849;5.3342814
-0.46926352;-0.63206923;4.7788267
-0.78529817;-0.21068975;3.3135753
-1.685518;0.4405331;2.4229321
-2.0973208;0.90979666;2.2505496
-2.3175871;0.9576807;2.2026656
-3.265691;1.1109096;1.3120226
-4.4723687;1.0534488;-0.02873042
-4.999093;1.7238252;-0.08619126
-5.209783;2.0398598;1.1587936
-5.9663506;1.7812861;1.8100165
-7.0964136;1.9632454;1.13964
-7.690176;2.1643584;0.46926352
-8.169016;1.292869;0.37349546
-8.590396;0.6799533;0.7086837
-8.446744;0.7661445;1.6089035
-7.5082164;1.1492168;2.8634653
-6.6846113;0.36391866;4.3478703
-6.3685765;-0.4405331;5.985504
-6.6271505;-0.29688102;6.5601125
-6.8665705;0.36391866;6.301539
-7.1251445;-0.6991069;6.5026517
-7.201759;-2.5570073;7.5848308
-7.3166804;-3.2369606;8.714894
-7.6614456;-2.9975405;8.619126
-8.073248;-3.6487634;8.37013
-8.456321;-4.7788267;9.615114
-8.379706;-5.592855;11.271901
-8.542512;-5.861006;12.076353
-8.63828;-5.9759274;11.856087
-8.781932;-6.646304;13.129802
-8.169016;-7.4986396;14.690822
-7.5082164;-8.599973;15.562311
-7.326257;-8.24563;16.922218
-6.7324953;-8.714894;18.23424
-5.1235914;-9.136273;18.885464
-2.6719291;-9.212888;19.211075
0.12449849;-9.270349;19.37388
1.292869;-7.9391727;18.751389
0.7374141;-6.9144545;15.71554
1.0534488;-6.751649;13.2351465
3.0550013;-6.6079965;12.210428
5.00867;-6.14831;12.124237
5.4779334;-4.807557;12.392388
4.0797195;-3.3901896;11.262324
2.3558946;-2.8634653;9.174581
2.1739352;-3.122039;8.887277
2.6240451;-2.920926;9.136273
2.6144683;-2.3080103;9.595961
1.8866309;-1.6950948;9.643845
0.6991069;-1.4173675;9.289502
-0.33518824;-1.3311762;8.494628
-0.6512229;-1.1013328;8.312668
-0.46926352;-1.0055647;8.66701
-0.7469909;-0.23942018;8.916007
-1.541866;-0.22026655;8.283937
-2.078167;0.22026655;8.111555
-1.9153614;0.17238252;7.728483
-1.4652514;0.02873042;8.0924015
-1.2641385;0.545878;9.14585
-1.4460979;0.81402856;9.423578
-1.6950948;0.7661445;9.097966
-1.8579005;0.45010993;8.599973
-1.532289;0.15322891;8.408437
-1.2545617;0.076614454;8.571242
-1.4652514;0.4405331;8.887277
-1.7908629;0.641646;8.848969
-1.9536686;0.37349546;8.6574335
-1.733402;0.15322891;8.772355
-1.3982137;0.2681506;8.839393
-1.3215994;0.49799395;8.858546
-1.6184803;0.46926352;8.801085
-1.5705963;0.8331822;8.983045
-1.5705963;0.48841715;9.605537
-1.6376339;0.19153613;10.084377
-0.35434186;1.1109096;9.251195
-0.4213795;1.0151415;8.839393
-0.33518824;1.091756;9.11712
0.009576807;0.9959879;9.184157
0.31603462;0.89064306;8.992621
0.4309563;0.90021986;8.523358
0.51714754;0.81402856;7.776367
0.5746084;1.0055647;7.0581064
0.6703765;1.3120226;7.144298
0.5554548;0.6799533;7.5561004
-0.25857377;0.9672575;6.933608
-2.2409728;1.8674773;5.899313
-4.357447;2.815581;5.6407394
-5.2289367;2.8538885;7.1826053
-6.3111157;3.1603463;10.726024
-7.73806;3.4380736;11.731588
-8.925584;3.323152;11.310209
-8.762778;3.2944214;11.683704
-7.680599;2.4420857;13.685257
-7.4986396;2.7102363;15.859192
-8.925584;1.5801731;16.117765
-9.050082;0.33518824;15.591042
-7.038953;-1.1683705;16.836027
-4.999093;-1.5610195;18.186356
-4.462792;-1.7525556;18.86631
-4.050989;-3.016694;19.201498
-3.169923;-3.7349546;19.37388
-2.1930888;-3.4572272;19.460072
-1.5610195;-3.2848446;19.498379
-1.388637;-3.4859576;19.517532
-1.1109096;-3.8115692;19.52711
-1.091756;-4.280833;18.521544
-0.78529817;-5.257667;16.654066
-0.5554548;-5.947197;14.384364
-0.22026655;-6.0046577;12.047623gce
1.1875241;-6.799533;9.787497
1.6280571;-6.7612257;8.887277
1.7908629;-7.067683;7.5561004
1.7525556;-7.2304893;6.5601125
2.2601264;-6.4164605;6.4739213
3.3997664;-6.3302693;6.4068837
3.620033;-6.579266;6.4164605
3.323152;-6.4260373;5.315128
2.5570073;-5.5737014;4.2425256
2.3942018;-4.31914;3.8786068
2.7006595;-3.5242648;4.3957543
2.6527755;-3.2273839;3.9073372
2.1930888;-2.920926;2.2697031
1.4939818;-2.7485435;1.5705963
0.81402856;-1.532289;2.2026656
-0.48841715;-1.0247183;2.336741
-2.0111294;-1.3982137;1.0151415
-2.7581203;-2.0494366;-0.6895301
-5.4204726;-2.873042;-2.087744
-6.588843;-1.7142484;-1.0630256
-6.799533;-1.4173675;-0.038307227
-7.747637;-2.3750482;0.05746084
-9.337387;-3.0933087;-0.24899697
-10.362105;-2.6144683;-0.06703765
-10.323798;-2.7868507;-0.08619126
-9.892841;-4.1659107;1.5035586
-9.557653;-4.367024;4.548983
-10.084377;-3.8402996;5.046977
-11.061212;-4.3957543;3.7349546
-10.371682;-5.6120086;5.554548
-9.040505;-6.579266;8.418014
-8.973468;-6.4643445;9.212888
-9.452309;-6.703765;8.121132
-8.820239;-7.881712;10.314221
-8.561666;-8.628703;12.382812
-8.935161;-8.896853;12.200851
-8.437167;-9.394848;13.024457
-7.383718;-9.921572;15.399506
-6.3302693;-10.228029;17.017986
-5.899313;-9.854534;18.282124
-5.90889;-9.77792;18.89504
-6.081272;-10.419566;18.042704
-5.5258174;-11.492168;18.387468
-4.7405195;-11.951855;18.962078
-3.7253778;-12.133814;19.249382
-3.1986535;-12.239159;18.780119
-3.0358477;-12.689269;16.864758
-2.4037786;-12.756307;15.112201
-1.0151415;-12.018892;13.88637
0.79487497;-10.6398325;12.29662
2.3463178;-9.030929;11.042058
3.217807;-7.297527;9.691729
3.371036;-5.851429;8.475474
3.5817258;-4.8841715;7.6231384
3.9073372;-3.916914;7.4028716
3.667917;-3.083732;7.565677
2.8538885;-2.3175871;7.383718
2.1739352;-1.6759412;6.981492
1.8387469;-1.4173675;6.588843
1.4939818;-1.1300632;7.2592196
0.842759;-0.35434186;7.6135616
0.25857377;0.36391866;7.632715
-0.2777274;0.17238252;7.632715
-0.37349546;0.06703765;7.795521
-0.61291564;0.11492168;8.226477
-0.8523358;0.4405331;8.418014
-1.0821792;0.47884035;8.274361
-1.2449849;0.60333884;8.226477
-1.3982137;0.6991069;8.293514
-1.3790601;0.6703765;8.628703
-1.2641385;0.58418524;9.040505
-1.3599066;0.6607997;9.078813
-1.532289;0.7374141;8.839393
-1.5610195;0.7182605;8.6095495
-1.4173675;0.50757074;8.580819
-1.2449849;0.7182605;8.944737
-1.2545617;1.0151415;9.3182335
-1.5705963;0.6895301;9.050082
-1.6376339;0.62249243;8.954314
-1.5227122;0.7086837;8.791509
-1.3790601;0.9576807;8.8777
-1.3790601;0.91937345;8.973468
-1.2545617;0.7278373;8.983045
-1.2258313;0.78529817;8.858546
-1.1587936;0.8714894;8.676587
-1.1875241;0.7182605;8.992621
-1.1587936;0.41180268;9.270349
-1.2258313;0.22026655;9.346964
-0.46926352;0.8331822;9.3661175
-0.36391866;0.9959879;9.155427
-0.31603462;1.3024458;8.801085
-0.16280572;1.4939818;8.963891
0.23942018;1.436521;8.628703
0.8619126;1.1204864;8.523358
1.4748282;0.90979666;8.647857
2.3080103;0.5363012;8.360553
3.323152;0.22026655;7.9487495
4.663905;0.095768064;7.52737
5.861006;-0.6991069;6.7229185
6.742072;-1.5897499;6.339846
7.345411;-1.8866309;5.9280434
7.2113357;-2.4612393;5.6982
6.215348;-2.96881;5.746084
4.050989;-3.4093432;5.592855
0.94810385;-3.5051112;6.349423
-6.1004257;-2.719813;9.825804
-10.448297;-1.733402;14.537593
-14.987702;-0.8523358;16.85518
-17.257406;-0.91937345;18.195932
-18.397045;-0.32561144;18.86631
-18.962078;-0.38307226;18.65562
-18.952501;-0.61291564;18.23424
-16.290148;-2.183512;18.138472
-15.140931;-3.4380736;18.05228
-14.767436;-4.5777135;18.377892
-12.191275;-6.7229185;18.962078
-8.925584;-8.418014;19.249382
-7.565677;-8.6574335;19.393034
-7.5465236;-11.702858;19.469648
-6.0621185;-15.619772;19.507956
-2.72939;-17.57344;19.52711
0.7086837;-17.860744;19.536686
2.4708161;-16.596605;19.536686
3.0933087;-14.796166;19.536686
2.815581;-14.087482;19.067423
2.528277;-15.389929;17.171215
1.7525556;-15.591042;13.790602
0.7374141;-14.652514;10.7356
1.043872;-13.417107;9.490616
2.336741;-12.919112;8.90643
3.1986535;-13.924677;9.050082
3.0262709;-14.853627;9.107543
2.0111294;-15.102624;9.950302
-0.23942018;-15.638926;11.013328
-1.0342951;-15.734694;8.628703
-1.6376339;-16.749836;6.6654577
-2.327164;-17.324444;3.821146gce
-6.1100025;-18.425776;-5.1235914
-7.07726;-17.401058;-6.205771
-8.073248;-15.571888;-5.2959743
-9.222465;-13.733141;-5.209783
-9.56723;-14.192827;-6.3781533
-11.3964;-15.303738;-6.4739213
-15.466543;-14.872781;-6.349423
-17.496826;-13.924677;-5.717354
-18.511967;-16.299725;-3.9935284
-19.019539;-17.918205;-1.982399
-19.278112;-18.722658;5.171476
-19.077;-16.79772;12.315774
-19.306843;-16.654066;15.725117
-19.421764;-17.78413;17.630901
-19.479225;-17.860744;18.588581
-18.090588;-18.607735;19.067423
-16.309301;-19.067423;19.306843
-14.326903;-17.343597;19.421764
-12.899959;-16.021997;19.479225
-10.812215;-15.696386;18.109741
-8.283937;-16.64449;15.342045
-5.8801594;-17.525557;12.679692
-3.620033;-16.893488;11.482592
-1.5610195;-15.437813;11.9614315
0.009576807;-13.599066;12.679692
1.9728222;-11.9614315;12.6222315
3.9839516;-10.151415;13.043611
5.00867;-8.916007;13.532028
4.9895163;-7.6135616;13.01488
4.261679;-5.8226986;13.081918
3.0550013;-4.405331;11.540052
-0.48841715;-2.2122424;7.843405
-2.3080103;-1.1683705;7.6710224
-2.96881;-0.48841715;7.5848308
-3.3806129;0.32561144;7.690176
-3.2465374;0.48841715;7.843405
-3.371036;0.8810662;7.7572136
-3.371036;1.0534488;7.326257
-2.9496565;0.46926352;7.1059904
-2.27928;0.48841715;7.6231384
-2.3654714;1.3694834;8.303091
-2.8443117;1.4748282;8.571242
-2.9113493;1.4173675;8.561666
-2.8060043;1.3215994;8.465898
-2.882619;1.3694834;8.1881695
-2.8921957;1.5897499;8.178593
-2.9400797;1.6759412;8.274361
-2.9783869;1.8674773;8.743625
-2.8060043;1.7621324;8.801085
-2.7006595;1.5035586;8.513782
-2.585738;1.541866;8.418014
-2.6240451;1.685518;8.465898
-2.767697;1.733402;8.542512
-2.7102363;1.8195933;8.561666
-2.7102363;1.6567876;8.437167
-2.825158;1.3120226;8.465898
-2.72939;1.4556746;8.724471
-2.6623523;1.5227122;9.193734
-2.8060043;1.6472107;9.624691
-2.719813;1.9153614;9.720459
