0.5746084;-0.009576807;8.896853
0.7086837;-0.06703765;8.944737
0.545878;0.18195933;9.14585
0.40222588;0.36391866;8.90643
-0.1436521;0.05746084;8.446744
-0.9576807;-0.18195933;7.881712
-1.6663644;-0.24899697;7.6710224
-4.2904096;0.2777274;7.6231384
-6.1387334;0.23942018;8.0445175
-8.389283;-0.12449849;7.7667904
-9.825804;0.1340753;9.155427
-10.275913;1.292869;12.53604
-10.611102;1.9919758;14.5759
-11.147403;0.89064306;15.705963
-9.844957;-0.38307226;17.401058
-7.7667904;-2.6144683;18.47366
-6.5218053;-4.0222588;19.009962
-5.2480903;-4.6830587;19.278112
-4.5872903;-5.90889;19.412188
-3.572149;-5.7748146;19.479225
-2.384625;-5.841852;19.507956
-1.685518;-6.196194;19.52711
-0.7278373;-6.3111157;19.536686
0.19153613;-6.1770406;19.52711
0.7469909;-6.3302693;19.153614
1.8100165;-5.9759274;17.611748
3.1124623;-6.4260373;15.456966
3.9264908;-6.6175733;13.905523
3.8594532;-6.895301;12.038046
3.5817258;-6.991069;10.754754
3.5529952;-6.742072;9.959879
3.4380736;-6.588843;10.113108
3.6104562;-6.081272;9.481039
3.4380736;-6.090849;8.437167
3.514688;-5.8705826;7.7572136
3.5529952;-5.8322754;6.694188
3.217807;-5.056554;6.5218053
3.3327289;-3.8881836;6.540959
3.3901896;-4.060566;6.042965
2.4133554;-4.865018;4.5202527
1.0342951;-5.3821654;2.1164744
-0.17238252;-5.3342814;0.29688102
-0.6895301;-5.257667;-0.7374141
-1.1492168;-4.223372;-1.1109096
-2.327164;-3.916914;-2.566584
-3.1507695;-3.7253778;-3.2465374
-3.4093432;-3.3997664;-2.9017725
-4.213795;-3.3614593;-1.8387469
-6.483498;-3.1890767;-1.8674773
-8.523358;-2.9113493;-2.1643584
-8.983045;-3.083732;-1.685518
-8.561666;-3.3039982;-0.5554548
-9.059659;-3.3518825;0.038307227
-9.442732;-3.514688;0.89064306
-8.695741;-3.763685;2.27928
-7.4028716;-3.6774938;3.3901896
-7.0006456;-4.8267107;3.3614593
-8.015787;-6.5026517;4.1659107
-9.212888;-6.291962;6.8569937
-9.452309;-5.2289367;8.504205
-9.011775;-6.1195793;8.293514
-8.197746;-7.603985;9.174581
-8.159439;-7.728483;9.768343
-8.293514;-7.5082164;9.902418
-7.776367;-7.795521;11.932701
-7.1730285;-8.054094;14.020445
-6.751649;-8.322245;14.642938
-6.445191;-8.408437;14.920665
-6.1004257;-8.101978;16.089035
-6.2249246;-7.8625584;16.510414
-5.0182467;-7.795521;18.109741
-3.8786068;-7.52737;18.828003
-3.6583402;-7.776367;17.24783
-3.4476504;-7.690176;15.993267
-2.681506;-7.565677;16.108189
-1.091756;-8.101978;16.309301
-0.50757074;-8.446744;15.658079
-0.91937345;-8.293514;14.001291
-1.4173675;-7.6710224;12.220005
-0.36391866;-6.895301;11.702858
1.4077905;-6.1770406;11.741165
2.087744;-5.142745;11.3964
1.340753;-4.5777135;9.557653
0.35434186;-4.5394063;7.1826053
0.8714894;-4.232949;6.5026517
1.8483237;-3.7924154;7.2304893
1.9919758;-2.815581;7.603985
1.4556746;-2.480393;7.192182
0.7565677;-2.5474305;7.0006456
0.641646;-2.633622;7.038953
0.58418524;-2.135628;7.5465236
0.46926352;-1.8195933;7.795521
0.2873042;-1.3599066;8.0924015
0.1340753;-1.4556746;8.1402855
0.32561144;-1.1683705;8.446744
0.35434186;-1.13964;8.829816
0.20111294;-0.94810385;8.66701
-0.02873042;-0.8714894;8.437167gce
0.33518824;-0.90021986;8.8777
0.35434186;-0.8810662;8.916007
-0.08619126;-0.7469909;8.743625
-0.39264908;-0.41180268;8.734048
-0.16280572;-0.05746084;8.772355
0.20111294;-0.2681506;9.126697
0.25857377;-0.30645782;8.935161
0.076614454;-0.22026655;8.561666
-0.22026655;-0.23942018;8.034941
-0.12449849;-0.34476504;8.0924015
0.2873042;-0.40222588;8.7532015
0.46926352;-0.08619126;9.356541
0.18195933;0.019153614;9.414001
-0.08619126;-0.45010993;9.528923
-0.35434186;-0.78529817;9.864111
